index,PERMANENT_NAME,DISPLAY_NAME,MAIN_PIC_ID,CITY,STATE,COUNTRY_CODE,MEMBER_SINCE,PERSONAL_URL,OCCUPATION,LOAN_BECAUSE,OTHER_INFO,LOAN_PURCHASE_NUM,INVITED_BY,NUM_INVITED
253198,yue7086,Yue,,,,,1331645519,,,,,1,Fei,0
958033,sophiaBA,Sophia,554323.0,Plymouth,MN,US,1276571822,,student,I want to help the community.,I like traveling. I think it's very interesting learning about other people around the world.,2,,0
1219629,sylvain3040,Sylvain,2656854.0,,,,1507578376,,,,,2,,0
334545,zmhs5,zmhs5,384508.0,Grand Forks AFB,ND,US,1252325514,,,,,2,,0
790928,alex2527,Alex,1703588.0,Sydney,NSW,AU,1307964494,,Senior Commercial Manager,I want people around the world to enjoy a better life.,,5,,0
591036,laura3717,Laura,250319.0,Lenexa,KS,,1230961199,,,,,37,Dave,0
249242,sybelle1660,Sybelle,724821.0,"Provo,",UT,US,1260322794,,homemaker,,,3,Morgan,0
167357,margaret3630,Margaret,,,,,1363909182,,,,,279,John,0
1122691,kerry1999,kerry,,,,,1519754672,,,,,1,,0
885588,jennifer7822,Jennifer,,,,,1251923395,,Teacher,,,6,,0
1013046,destouches2828,destouches,,charenton,,,1189700820,,proofreader,,,1,,0
927133,miha9705,Miha,1118631.0,Ljubljana,Bohinj,SI,1339769630,,,,,1,,0
503000,julie11888095,Julie,1348228.0,,,,1368037254,,,,,1,Guy,0
798136,jasonrowe,Jason,,,Texas,US,1339942955,,Student,,,1,,1
14382,jennifer7481,Jennifer,,,New York,US,1271270467,,artist,,,19,Steve,0
235924,julie6979,Julie,,,,,1363284663,,,,,1,,0
1175803,gabriela6960,Gabriela,,,,,1527702866,,,,,1,,0
932823,paige9835,Paige,2232743.0,,,US,1466444968,,,,,1,,0
7829,jennifer8918,Jennifer,,,,,1390847191,,,,,1,,0
1261153,dana6297,Dana,4231.0,Seattle,WA,US,1163373496,,,,,8,,0
81977,james5174,James,181733.0,Glebe,New South Wales,AU,1191815977,,Manager,There are more ways to invest and the return is more than just money.,Aviation,13,,0
229314,yuko1525,Hikki,,Osaka,\x1a\x1a\x1a,JP,1206535596,,,,,10,,0
1348628,johanna3886,Johanna,,,,,1566495505,,,,,1,,0
160371,iris4389,IRIS,706200.0,NEW YORK,NY,US,1296740224,,,,,1,Pedro,0
1513101,david7915,David,,,,US,1180927818,,,,,6,,0
1073465,anne1993,Anne,471318.0,DE,,US,1263667962,,pastor,,,28,,0
367443,sally7436,Sally,1124825.0,Liverpool,England,GB,1340369651,,,,,24,esther,0
897115,trevor2484,Trevor,,,,,1586778550,,,,,4,,0
761550,alison6323,Alison,934967.0,Vancouver,,CA,1255095643,,teacher,,,12,,0
875726,zam3037,zam,,Vancouver,BC,CA,1331839003,,,,,1,Andrew,0
994045,kaarina9234,kaarina,,,,,1348329409,,,,,1,Auni,0
927740,peter7497,Peter,,New York,NY,US,1271167280,,Insurance,,,4,,0
369516,karim5731,Karim,,Mississauga,Ontario,CA,1312302372,,,,,1,Jonathan,0
832498,shirine9405,Shirine,,,,,1246130195,,academic consultant,,,5,Mukund,0
655577,kimberly49285099,Kimberly,,,,,1567779202,,,,,3,,0
625864,shannon5961,Shannon,,,,,1454294039,,,,,1,,0
603353,sandra3021,Sandra,90016.0,,North Carolina,US,1196134837,,engineer,,,1,,0
1351192,yafei1498,Yafei,,,,JP,1594728628,,,I want to have a try!,,2,Daniel,0
155469,otto,Otto,144845.0,Amsterdam,,NL,1206573512,,Geek,I can.,,6,,0
1549060,sergio5677,Sergio,,,,,1489152308,,,,,1,,1
1029676,steffen2968,Steffen,,Oslo,,NO,1260732092,,Salesman,i can,,21,,1
58526,liz4517,Liz,,Chillicothe,Ohio,US,1426425851,,,,,5,,0
1548419,judith2346,Judith,,,,,1266864894,,,,,2,,0
1081556,richard59692727,Richard,,,,,1538582230,,,,,1,,0
204757,catherine4525,Catherine,,Chicago,IL,US,1292212972,,,,,2,,0
1178812,randy5447,Randy,,Greenville,OH,US,1197138119,,manufactureing,I feel a moral resposibility to help others in need.,,9,,0
862618,louis1232,Louis,,,,,1393528391,,,,,3,,0
379694,maricris5918,MariCris,,,,,1343529363,,,,,1,Carol Lau (Concordia U),0
412709,jean9765,Jean,962918.0,,,,1231113894,,,,,49,Joel Daniel,0
488214,caitlin87006529,Caitlin,,Atlanta,GA,US,1253457965,,Public Health Nutritionist,,,5,,1
683012,paul2477,Paul,107360.0,Fort Langley,BC,CA,1198879766,,Programmer,I can and I like the idea of helping people to help them selves.,I write computer programs.,129,,0
1104246,tovesvane6552,Tove Svanøe,,,,,1399801741,,,,,1,,0
444939,venus7027,venus,,,,,1528718554,,,,,3,,0
1378783,tomonori3225,Tomonori,,,Osaka,JP,1544271299,,Student,,,2,,0
449352,tanya7441,Tanya,,Mississauga,Ontario,CA,1198339684,,,,,15,Marin,0
774478,ivan9149,Ivan,,Kuala Lumpur,Kuala Lumpur,MY,1395047308,,,,,2,,0
570225,andrew40297895,Andrew,,,,,1472777916,,,,,1,,0
1172571,nathaniel4348,Nathaniel,271467.0,Mead,WA,US,1234499934,,Food worker,,,5,,0
938735,frozzee7417,Frozzee,,,,,1563751873,,,,,1,,0
933708,jessica80824281,Jessica,1393467.0,,,,1374215304,,,,,1,,0
337933,koichi3963,Koichi,,,,,1395811373,,,,,1,,0
780077,rafik9782,Rafik,,,,,1536933306,,,,,1,,0
1014743,christian89689453,christian,,,,,1428470729,,,,,1,,0
472474,cynthia3486,Cynthia,,muenchen,,DE,1241377898,,,,,11,,0
1217543,lillian9851,Lillian,,Levanger,,NO,1248124697,,,,,6,Morten S.,0
1508592,neera6238,Neera,,New York,NY,US,1175216786,,student,,,3,,0
945976,joe1195,Joe,,Fayetteville,NY,US,1312301052,,,,,1,Ann,0
537588,betsy9276,Betsy,,,,,1562953840,,,,,2,,0
1341824,becky8191,Becky,1181256.0,,,,1346204666,,,,,1,Valerie,0
1006303,ninakate,Nina kate,3960394.0,Los angeles,Ca,US,1596733789,,,,,10,,0
297346,greg4014,Greg,1348301.0,Fremont,California,US,1206556645,,Computer Networking,http://www.ted.com/talks/hans_rosling_shows_the_best_stats_you_ve_ever_seen.html\r\n\r\nhttp://www.ted.com/talks/hans_rosling_reveals_new_insights_on_poverty.html,,57,,0
604622,rita6542,Rita,1680654.0,,,,1409081697,,,,,2,,0
388378,dakota3425,Dakota,,,,,1379607567,,,,,1,,0
407165,sam9115,Sam,,,,,1427584513,,,,,17,Susan,0
1371723,bonnie9394,Bonnie,,,,,1472749412,,,,,2,,0
1249490,kirsten5225,Kirsten,,,,,1394323623,,,,,2,Nancy,0
1395422,rebecca56233770,Rebecca,,Halifax,MA,US,1348029753,,,,,1,Ryan,0
432737,vangelma5871,Vangelma,,,,,1476226588,,,,,1,,0
618030,jake3953,Jake,,,,US,1431143539,,,,,2,Sonia,0
80745,jonathon5030,Jonathon,,,,,1406650805,,,,,1,,0
209369,meredith1736,meredith,,Savannah,GA,US,1242124494,,,,,82,Mandy,2
1400122,danny9220,Danny,,,,,1407098922,,,,,2,,0
403816,patty7928,Patty,2051990.0,,,US,1450035852,,,,,2,Aimee,0
945588,akhter8878,AKHTER,,,,,1400043218,,,,,7,,0
1206101,zachary7465,Zachary,,,,,1358185771,,,,,2,Kathryn,0
1452544,robert4125,Robert,,North Palm Beach,FL,US,1293743480,,,,,1,,0
220473,diane4762,Diane,,,,,1507592086,,,,,1,,0
899967,mark9937,Mark,1345352.0,Madison,Wisconsin,US,1367639228,,,Everybody needs a chance.,Dull,187,,1
1410726,tim4674,Tim,,,,,1475433462,,,,,9,,0
108517,philip4411,Philip,959922.0,Raleigh,North Carolina,US,1324722676,,,,,1,,0
109380,david92432558,David,,,,,1528589375,,,,,11,,0
465153,michelle4603,Michelle,,Camas,Wa,US,1291308965,,Research,I want to make a difference and it is really easy!,,2,Valerie,0
172190,john4877,John,,SAINT MARTINVILLE,LA,US,1234126225,,student,,,8,,2
17589,rasheedah5778,Rasheedah,,,,,1561751621,,,,,1,,0
1074718,arulperumjothi7531,Arulperumjothi,,,,,1395767566,,,,,1,,0
453095,linda8623,Linda,,,,,1198644572,,,,,7,Julie,0
476505,cypof,Cyprien,,San Francisco,CA,US,1245835129,,,,,8,,0
671688,kachmi1442,Kachmi,,,,,1528756276,,,,,2,,0
672610,ryan8509,Ryan,,,,,1528912458,,,,,1,,0
1448876,les5659,Les,,,,,1201563393,,,,,6,Lindsay,0
1526714,viola6050,Viola,2961997.0,Helsinki,Finland,FI,1213260403,,student,,,13,,0
1484676,mark38672319,Mark,,,,,1603896631,,,,,4,,0
1385090,meridith1037,Meridith,1183451.0,Regina,Saskatchewan,CA,1346279318,,,,,1,Valerie,0
1446364,kate5012,Kate,,,,,1200881671,,teacher,,,39,Lesley,0
1051793,roberto1260,Roberto,,,,,1461961297,,,,,9,,0
517648,kevin1388,Kevin,,,,,1440182340,,,,,1,,0
648845,jodine8428,Jodine,,Kelowna,British Columbia,CA,1358445267,,,,,17,,6
337211,susan4389,Susan,,,,,1371242877,,,,,6,,0
718574,paige1038,Paige,,Derry,New Hampshire,US,1362531283,,,,,1,John,0
981183,anthony6767,Anthony,,,,,1319390983,,,,,4,,0
714192,zach7865,Zach,,,,US,1434069930,,,,,3,Darren,0
580505,blue9705,Blue,56883.0,Liverpool,Merseyside,GB,1188126016,,mature student,"Giving to faceless charities is all very well, but supporting someone working hard to get on in life and knowing the money is really helping right there and then seems more positive a thing to do.",,22,,1
1311630,petra1656,Petra,,Yarmouth,Nova Scotia,CA,1218727138,,,,,10,John and Sarah,0
804011,jack26749042,Jack,,,,,1589562264,,,,,1,,0
493445,chloe3285,Chloe,830823.0,preston,Victoria,AU,1254955059,,Personal & Business Coach,,,6,,0
1483344,amit8383,Amit,,Pomona,CA,US,1363939643,,,,,1,Mayur,0
671586,eric7786,Eric,,Philadelphia,PA,US,1197922433,,,,,16,,3
194609,treasurerbyk8862,Treasurer Byk,644357.0,UUtopia,,,1290150549,,,,I am the avatar treasurer of the First Unitarian Universalist Congregation of Second Life.  Loans made to Kiva on behalf of the congregation will be transmitted through this account.,138,,0
833553,gambo8043,Gambo,2649385.0,,,LA,1506692239,,,,,1,,0
114472,becky5321,Becky,2097911.0,,,US,1455064598,,,,,1,,0
554057,magnus7617,Magnus & Annika,,,,,1273605505,,,,,8,,0
499782,trudie4616,Trudie,,,,,1573860425,,,,,1,,0
553976,patrick1319,Patrick,538487.0,,,,1273545956,,Student,,,2,,0
1473832,sarah9567,Sarah,701294.0,Dublin,,IE,1296062231,http://www.dublinarts.com,Arts Administrator,,,18,,1
647262,melissa1411,Melissa,670322.0,,,,1292770215,,,,,160,,1
1330399,lynne7322,Lynne,,,,,1313471802,,,,,3,,0
1438541,thomas9740,Thomas,,,,,1391226120,,,,,1,Bernadette,0
1455729,neil3416,Neil,,Calgary,Alberta,CA,1244937270,,,,,17,John,0
1494615,robyn9441,Robyn,1034197.0,Skiatook,Oklahoma,US,1331580806,,,,,1,Lara,0
549549,valda7338,Valda,311643.0,Ipswich,MA,US,1224084702,,,,,11,,2
1032815,sinead4846,Sinead,,,,,1331671457,,,,,1,John,0
1251418,jayantha5173,Jayantha,,,,,1394559997,,,,,44,,0
1278679,hungkang1325,HUNGKANG,1342184.0,Hsinchu,Taiwan,TW,1367230978,,,,,22,Pai-Chin,0
1479322,alix5459,Alix,,Tacoma,Washington,US,1363540953,,,,,1,Karin,0
652956,thierry6254,Thierry,,,,,1552485985,,,,,13,,0
409671,bella8683,Bella,1191482.0,Bristol,TN,US,1347145395,,,,,1,"Larry, Jonnie and Jordan",0
387797,marissa8124,Marissa,,,,,1379457231,,,,,1,,0
899345,logan6007,Logan,,,,,1257385720,,Student Teacher,,,2,Dave & Velma,0
117399,leanne1355,Leanne,,,,,1354808947,,,,,14,,1
458482,patrick7347,Patrick,,,,,1391630217,,,,,2,Louis,0
642901,gillespaquette,Gilles,1000188.0,Milton,Ontario,CA,1328466021,,Communications Officer,I have a particular tie to Africa and my heart is always there. ,"Work is just that work,  helping others now that it is where its at! ",15,Ian Martin Group,1
61672,ligiachacon,Ligia,727649.0,,,MX,1186617733,,,,,21,,0
1442600,melandpaul4217,Mel & Paul,2364.0,,,US,1162698184,,Financial Analyst,"We have been blessed and \\""the gifts we have, we are given to share.\\"" We want to help others be able to improve their lives.",,245,,3
910198,longhornkiva,Longhorn Kiva,2509993.0,Austin,TX,US,1487093981,facebook.com/longhornkiva,,,,40,Brianna,0
1340816,katie7025,Katie,,,,,1278375028,,,,,2,,0
925948,janavianddana5815,janavi and dana,,,,,1267998416,,student,,,1,,0
464912,david80942473,David,1000908.0,Groningen,,NL,1328561062,,,,,22,Herman en Jolanda,0
998090,heleen9303,Heleen,569751.0,,,NL,1193077578,,Product Manager,,,36,,0
1267024,doyle2028,Doyle,,Bastrop,TX,US,1176552423,,Entrepreneur /businessman, I believe in investing in others to provide a greater opportunity in life.," Consultant in ""leading edge"" water purification technology, making the World a better place for those to come.",5,,0
1310232,kaylee6176,Kaylee,2795737.0,,,,1515467427,,,,,2,,0
202906,karina7151,Karina,,,,,1415089972,,,,,27,,0
1261467,beth5711,Beth,7818.0,Boulder,CO,US,1166254220,,Tutor,I want to help individuals in a more personal way than donating to large charitable organizations.  I want to know I've made a difference in a person's life.  I believe in providing a sustainable income.,"I am currently teaching English to a Korean businessman who has moved his family to the Denver, CO, area to start the USA office of his company in Korea.",10,,5
728176,laura37557946,Laura,,,,,1461628168,,,,,6,,0
1289117,dale1446,Dale,178704.0,Sammamish,WA,US,1215418739,,student,,,21,,3
32568,james3182,James,,,,,1400246738,,,,,1,,0
552264,lisa45162826,Lisa,1426434.0,,,,1378560018,,,,,1,Tom,0
350579,cari1547,Cari,2040739.0,,,US,1339707681,,,,,9,,0
377364,julia5506,travelpye,,,Indiana,US,1314808805,,,,,794,,0
1244908,kathy93926834,Kathy,,Arlington,VA,US,1331220922,,,,,1,Chris,0
427843,suzanne8036,Suzanne Schroeter,845185.0,Otonabee,Ontario,CA,1287190582,,Municipal Government,"I loan because I can, and becasue I want to try to help others make a difference in their life, their children's lives and their future.",,44,,0
541225,stoffer5815,Stoffer,,,,,1375883307,,,,,1,Greg,0
216442,heather8543,Heather,,,,,1554077566,,,,,16,Joanne,0
1320278,joseph3751,Joseph,2479051.0,,,US,1490187748,,,,,2,,0
1413711,maribel2285,Maribel,,,,,1526587956,,,,,3,,0
322180,jordan1298,Jordan,,Edmonton,AB,CA,1331704373,,,,,1,John,0
1143833,deborah9837,Deborah,,Faribault,MN,US,1189005549,,,,,15,,1
94600,rachel3122,Rachel,,Washington,DC,US,1232040524,,,,,10,,1
1441443,anna2855,Anna,,,,,1327266527,,,,,1,,0
227693,ricardo9661,Ricardo,,,,,1460638895,,,,,1,,0
362759,mrjay42,mrjay42,283901.0,Lyon,,FR,1221995649,http://mrjay42.free.fr,Programmer,Why not loaning ?,Making web apps',78,,0
1546128,terry9240,Terry,2458779.0,,,US,1488597735,,,,,25,,0
1416530,barbara3213,Barbara,,,,AU,1323394510,,,,,41,,0
3844,julian7388,Julian,969386.0,Bristol,,GB,1325240605,,,,,5,,0
188519,jonathan1457,Jonathan,,Brooklyn,NY,US,1325588725,,,,,27,,8
938413,mike5121,Mike,,,,,1375122359,,,,,1,,0
952587,jamie5246,Jamie,537343.0,Fresno,CA,US,1273260291,,Dental Office Assistant,"If I have an extra $25 and it could improve someone else's quality of life, then why not? Especially in this type of situation where the people I'm lending my money to are trying to help themselves and make things better through their own hard work.",I work for a non-profit dental foundation that travels around my area providing free dental services to children in need. :-),1,,0
1290412,isaac4823,Isaac,,Alameda,CA,US,1333588680,,,,,3,Annie,0
946623,shequila5671,Shequila,,,,,1400269434,,,,,1,,0
307915,nolita8220,Nolita,,,,,1482542270,,,,,1,,0
455019,shatoya9433,ShaToya,,,,,1455411664,,,,,1,John,0
154560,antonio8286,Antonio,,,,,1481481821,,,,,10,,0
1493193,posco,Patrick,1550758.0,San Francisco,California,US,1394252193,,,,,46,,0
521740,timm5322,Tim M,2976246.0,,,,1538452428,,,,,4,,0
450015,lea4170,Lea,,,,,1432539935,,,,,1,,0
756140,AndyEdric,Andy & Edric,862454.0,Oakland,CA,US,1176166943,,Project Manager & Engineer,we are fortunate to have our needs met.  The bounty of our lives comes with the responsibility to let our lifes fortunes not stop with us but to flow through to others.,We make things happen!,180,,5
434561,george23176312,george,,,,,1477000799,,,,,5,Philip,0
244203,avianca4954,Avianca,,,,,1364875142,,,,,1,Annie Voy,0
144138,martha1276,Martha,2141479.0,,,,1459788768,,,,,7,,0
392008,anna7594,Anna,,,,,1494318442,,,,,1,,0
1326232,lana4081,Lana,1413149.0,,,,1376844239,,,,,10,,0
928367,thomas67396570,Thomas,,,,,1587689564,,,,,1,,0
1209006,yohan345,Yohan,1257009.0,Rexburg,ID,US,1240332812,,Professor,We are related.,,11,,3
310128,miranda9020,Miranda,,,,,1208905811,,,,,12,David,0
524713,kelsey2336,Kelsey,,,,,1337241314,,,,,1,Jessica,0
530102,jakobmenke,Jakob,2825039.0,,,DE,1514719654,,,,,34,,0
301786,jeff26795379,Jeff,,,,,1603301749,,,,,2,Ramani,0
407805,cielo9443,Cielo,,,,,1427820171,,,,,1,Chad,0
1204345,david8380,david,,,,,1415755032,,,,,7,,0
1086287,beckett7256,Beckett,,,,,1397761338,,,,,2,David,0
1321972,kelsey63175513,Kelsey,,,,,1518833908,,,,,1,,0
1413617,donna8088,Donna,2336658.0,,,US,1476483428,,,,,1,Amber,0
750059,vivian1149,Vivian,783568.0,Wildomar,CA,US,1262798988,,Administrative Assistant,The small amount that I give makes a big difference to people around the world in providing basic needs for their families.,,4,,0
373384,mlissa9981,Mélissa,2498583.0,,,CA,1492043147,,,,,19,,0
396033,eva7173,Eva,249847.0,Holland Patent,NY,US,1229539280,,Systems Engineer,Now you have touched my life and I have touched yours.  Now we are neighbors.,I design and analyze electronic systems.,234,,2
915398,cherish3106,Cherish,1072664.0,Tempe,Arizona,US,1334638523,,,,,1,LeadQuizzes,0
1394895,nicole1857,NIcole,2026738.0,San Francisco,CA,US,1190160969,,Training Facilitator,,,37,,1
125002,joshua4678,Joshua,,,,,1327441636,,,,,13,Gwen,0
631655,mollie5901,Mollie,2129035.0,Bozeman,MT,US,1198596073,,Dir of Conservation and Education & National Media and Outreach Coordinator,,,6,Lisa,0
1170634,peter81203236,Peter,,,,,1476579648,,,,,6,,0
1120741,caroline1743,Caroline,,,,CA,1278625452,,Student,,,1,May,0
788923,madelaine3529,Madelaine,,,,,1335896126,,,,,4,Danielle,0
423476,paolo7843,Paolo,86379.0,Ottawa,Ontario,CA,1195585584,,Full Time Kid,,,74,,2
487087,vivian4226,Vivian,387120.0,Big Canoe,GA,US,1252694435,,Retired English Teacher / Massage Therapist,"I want to support women in being independent and successful in education, health and the arts.",,187,Chris,1
159743,timothy5748,Timothy Ciccone,,Briarwood,NY,US,1207329292,http://www.orientalarchitecture.com,architecture,In my travels photographing architecture in Asia I've seen too much poverty firsthand. It's great to help others to help themselves reach their potential.,,54,,0
1129659,cee3182,Cee,2520129.0,,,US,1494298808,,,,,4,,0
1405122,ken2607,Ken,2533279.0,,,,1350593272,,,,,135,Kiva Staff,0
865381,robert9269,Robert,,,,,1393931335,,,,,8,,0
1512542,imbpsg4772,I,,,,,1557235156,,,,,2,,0
82502,reynna1857,Reynna,,,,,1497549994,,,,,1,,0
536329,weifeng3084,WEIFENG,1394324.0,,,,1374269343,,,,,3,,0
1380255,kelly68653328,Kelly,,,,,1382573006,,,,,1,,0
898368,sarah5986,Sarah,,London,,GB,1212177907,,,,,29,,0
377536,drew6883,Drew,,,,,1342807921,,,,,1,Lee,0
14943,michael50899547,Michael,,,,,1588109068,,,,,1,,0
153552,tamara6224,Tamara,,,,,1508279389,,,,,1,,0
1433356,suzanne9921,Suzanne,112909.0,Damariscotta,ME,US,1198559303,,Nurse,,,15,Nela,0
1503332,michael5117,Michael,,London,London,GB,1262773650,,Consultant,,,5,Diana,1
1338873,bart7191,Bart,1161442.0,Calgary,Alberta,CA,1344358671,,,,,30,Tim,0
92290,colleen4847,Colleen,,Seattle,WA,US,1287884050,,accountant,,,1,,0
349037,malin5013,Malin,,,,,1397941771,,,,,2,,0
810853,michael7451,Michael,,,,,1375991050,,,,,1,,0
961510,deborah3552,Deborah,,San Antonio,Texas,US,1279838618,,Developer,,,2,Angela,0
240584,mc3729,M C,,,,,1603830056,,,,,1,,0
460104,sarah8534,Sarah,110946.0,,,,1199555417,,student,,,2,,0
1300498,britta5500,Britta,2457248.0,,,US,1488482235,,,,,4,,0
1468233,laura74405357,Laura,,Minneapolis,MN,US,1419098421,,Registered Nurse,,,22,,0
1045184,katiechrisandmike1840,"Katie, Chris & Mike",,New York,NY,US,1176259476,,Family,,,49,,0
967514,arno8790,Arno,874638.0,Erkrath,Nordrhein-Westfalen,DE,1316389624,,,,,19,,0
714796,joe2009,Joe,,Madison,WI,US,1205961374,,,,,17,Judy Boyle,0
753519,doug9443,Doug,,goleta,CA,US,1250479333,,,,,290,,0
1520544,marjorie11804300,Marjorie,,,,,1534614608,,,,,17,,0
850229,jax9728,Jax,,,,,1531943273,,,,,2,,0
1247284,karen85555353,Karen,964089.0,Pittsburgh,PA,US,1299633362,,,,,52,,0
222236,marcandpolly4823,Marc and Polly,218573.0,San Diego,CA,US,1204863760,,Psychologist & Business Development,It matters.,Marc is a psychologist who counsels people with depression and other issues.  Polly works in the biotech and pharma field doing deals to get access to other companies' inventions.,285,,1
307965,kate87795979,Kate,428067.0,Glendale,CA,US,1258418140,,actor,,,9,,0
385550,morgan7147,Morgan,,,,,1470414628,,,,,3,,0
1023988,yannik7122,PaRaYa,434886.0,,,CH,1259140036,,,,,126,Ratko,0
571024,briana1574,Briana,2521510.0,,,,1494368423,,,,,2,Heather,0
1182153,laura9768,Laura,,,,AU,1528603849,,,,,35,,0
777939,sean7400,Sean,776378.0,Blacksburg,Virginia,US,1303838915,,,,,2,,0
721512,badia6016,badia,,,,,1435249665,,,,,2,,0
1511343,stephanie1569,Stephanie,388180.0,Austin,TX,US,1252944005,,Public Relations/Marketing,,,3,,0
935230,sasha6299,Sasha,2470278.0,,,,1489526315,,,"I like to help other people and animals, so that all can thrive.",I love animals.,3,Sonia,0
945591,bared8504,Bare D,,,,,1377121255,,,,,1,,0
1333236,ilona4282,Ilona,538159.0,,,NL,1273488446,,,,,157,,0
911215,joyce5296,Joyce,1066306.0,,,US,1333940084,,,,,9,Richard,0
956062,au2120,au,,,,,1402335560,,,,,1,,0
757972,jamie6632,Jamie,,,,,1557279375,,,,,4,,0
788511,gunn9644,Gunn,,,,,1372069076,,,,,201,,2
584804,ben66736860,Ben,1186652.0,Edinburgh,Scotland,GB,1346697585,,,,,3,,0
836875,mgt2965,CS Management,,Cincinnati State College,OH,US,1203975881,,class,We loan because it allows us to learn about elements of management in concrete ways. Our funds come from our local SIFE - Students in Free Enterprise organization.,"We are students studying management at a two-year college in Cincinnati, OH. ",40,,0
265664,pat54688844,Pat,440779.0,Washington,DC,US,1251308071,,Attorney,I am inspired by the entrepreneurs.,I am a lawyer who helps both large and small companies do business with the United States government.,88,,2
941502,beth52105955,Beth,2256336.0,,,US,1468892817,,,,,2,,0
1550119,kayode7851,Kayode,,,,,1442882352,,,,,1,,0
1056214,jackie5149,Jackie,3308248.0,,,,1573662466,,,,,1,,0
1395116,sophia5202,Sophia,,,,,1545752334,,,,,2,,0
246240,bettina9120,bettina,,wellington,FL,US,1259775613,,teacher,,,3,,0
1441318,tricia2327,Tricia,748607.0,Parksville,British Columbia,CA,1199500148,,,,,60,Joy,0
1410814,prashanth8600,prashanth,,,,,1525561601,,,,,5,,0
949912,helle3754,Helle,,,,DK,1272650227,,MD,,,37,,0
53142,anna47171101,Anna,,,,,1472078553,,,,,1,Steve,0
1096058,roberta2979,Roberta,,,,,1589947880,,,,,1,,0
372384,christian6262,Christian,,,,,1313008039,,,,,2,,0
313757,liz9871,Liz,,,,US,1534192120,,,,,1,,0
1260969,kevin2641,Kevin,,New York,NY,US,1166242156,,,,,120,,1
1538749,dani2069,dani,,,,,1607386970,,,,,2,,0
1476083,julie95661429,Julie,1310403.0,,,,1363056331,,,,,2,Andree,0
1131681,babu7198,Babu,,,,,1494510341,,,,,3,,0
1411141,michael48635443,Michael,2325995.0,,,,1475548739,,,,,9,,0
1084064,lillian40705865,Lillian,1093175.0,,,US,1336792745,,,,,37,,1
518542,dean9594,Dean,,,,,1306359457,,,,,73,Bruce,4
1029053,sally8319,Sally,,,,,1484525039,,,,,1,,0
809427,ally8105,Ally,,,,,1576624580,,,,,2,,0
385962,dale5507,Dale,217766.0,Dallas,TX,US,1224785457,,Attorney,,,26,hilary&brett,0
1113351,donald3154,Donald,,,,,1447161992,,,,,1,,0
404041,barbara5443,Barbara,245945.0,Roanoke,VA,US,1230150909,,Law,,,7,,0
1204187,ariel4580,Ariel,,,,,1292383383,,,,,7,,0
968911,tobie3271,Tobie,,,,,1425979892,,,,,41,,0
68755,ej6528,EJ,,,,,1404923806,,,,,1,Sjoerd,0
1015782,ginger2679,Ginger,,,,,1231441656,,,,,20,,0
1042567,carl8739,Carl,422213.0,portland,or,US,1249967207,foliage-services.com,President,,,5,Benjamin,0
400873,fadwa3994,fadwa,,,,,1404197442,,,,,1,,0
417600,jessica77975390,Jessica,,Brooklyn,New York,US,1348328409,,,,,1,,0
753665,janine7214,janine,,tsukuba-shi,Ibaraki,,1175050256,,"teacher, writer",,,1,,0
401750,mildred8339,Mildred,2306736.0,,,US,1473845321,,,,,1,,0
1290141,eileen1263,Eileen,,,,,1513891030,,,,,1,,0
1265177,wingsun,Wingsun,,Atlanta,GA,US,1175231121,,IT,Loan instead of a new pair of nike,IT PM for a corporate america company,12,,0
965773,tade,Antti,724321.0,Helsinki,,FI,1227251127,,Software developer,,I design and make computer programs,593,,2
430849,augustin6851,Augustin,,,,,1475509965,,,,,1,,0
1069362,balaji7928,Balaji,,,,,1395333383,,,,,6,,0
1012504,cheryl7588,Cheryl,2406523.0,,,,1474830511,,,,,2,,0
527580,henk3445,Henk,1591485.0,,,,1398263952,,,,,8,,0
876654,mary87128422,Mary,,,,,1332164666,,,,,1,Tom,0
1385556,amanda5330,Amanda,,,,,1319768618,,,,,2,,0
874646,girishkumar1313,GIRISHKUMAR,,,,,1394792527,,,,,2,,0
1296918,brian7471,Brian,,Bloomfield Hills,Michigan,US,1335213263,,,,,1,Cyndia,0
1100637,hans41236775,Hans,,Indianapolis,Indiana,US,1398800571,,,,,4,,0
1001417,cynthia88971947,cynthia,,,,,1408383467,,,,,1,,0
1207675,pat8702,Pat,,,,,1293220047,,,,,29,Les,0
1394637,brittany7992,Brittany,,,,,1321402952,,,,,5,John,0
725679,marilyn51702856,Marilyn,,,,,1435763752,,,,,2,,0
88681,denise1781,Denise,799748.0,Hauula,HI,US,1195786339,,,,,25,,0
1261453,david6867,David,7414.0,Houston,TX,US,1165949401,,,,,25,,1
297275,stacy7305,Stacy,,,,,1362546992,,,,,1,John,0
923245,rita5964,Rita,,,,,1396599863,,,,,1,Irene,0
13478,michael69024808,Michael,,,,,1355856443,,,,,2,Greg,1
501724,maddalena5990,Madda,1514556.0,,,DE,1212845624,,Environmental engineer,I think it's one of the most effective way to help needy people full of goodwill.,,43,Marco,0
1180323,karsten8231,Karsten,,,,,1431941971,,,,,1,,0
959020,anncatherine1732,Ann Catherine,,,,,1448977909,,,,,1,,0
318015,amanda24387467,Amanda,,,,,1331572811,,,,,1,John,0
750099,leslie4360,Leslie,,,,,1263136943,,,,,4,,0
264198,harryk,Harry,787035.0,New York,NY,US,1171153601,,Law Student,I care. ,,19,,1
